id,city,place,code
1004,KENITRA,QUARTIER TARFAYA LEMKHAZNIA,14000
1005,KENITRA,QUARTIER TAYBIA,14000
1006,KENITRA,QUARTIER TI ZNIT,14000
1007,KENITRA,QUARTIER YOUSSEF BEN TACHFINE,14000
1008,KENITRA,ZONE D'ACTIVITE,14000
1009,KENITRA,QUARTIER ISAMAILIA II,14006
1010,KENITRA,DIOUR EL BALADIA,14010
1011,KENITRA,DIOUR EL MAKHZEN,14010
1012,KENITRA,HAY AL BASATINE,14010
1013,KENITRA,QUARTIER AFCA,14010
1014,KENITRA,QUARTIER AL INARA,14010
1015,KENITRA,QUARTIER ALGER,14010
1016,KENITRA,QUARTIER CHAABI,14010
1017,KENITRA,QUARTIER CHOHADAA,14010
1018,KENITRA,QUARTIER EL INARA,14010
1019,KENITRA,QUARTIER EL KHABAZATE,14010
1020,KENITRA,QUARTIER FEDDANE LABIED,14010
1021,KENITRA,QUARTIER HMICH,14010
1022,KENITRA,QUARTIER INDUSTRIEL,14010
1023,KENITRA,QUARTIER LA CYGOGNE,14010
1024,KENITRA,QUARTIER MIMOZA,14020
1025,KENITRA,QUARTIER VILLE HAUTE,14020
1026,KENITRA,HAY EL AMAL,14030
1027,KENITRA,HAY EL WAHDA,14030
1028,KENITRA,HAY ESSALAM,14030
1029,KENITRA,HAY LALLA MERYEM,14030
1030,KENITRA,HAY NASMA,14030
1031,KENITRA,HAY NASR,14030
1032,KENITRA,HAY OURIDA,14030
1033,KENITRA,HAY RABIA,14030
1034,KENITRA,HAY RAJAA,14030
1035,KENITRA,QUARTIER AL FATH,14030
1036,KENITRA,QUARTIER ANNAHDA,14030
1037,KENITRA,QUARTIER EL ATLAS,14030
1038,KENITRA,QUARTIER EL KHEIR,14030
1039,KENITRA,QUARTIER EL OULFA,14030
1040,KENITRA,QUARTIER LAARBI,14030
1041,KENITRA,QUARTIER LAARIBI,14030
1042,KENITRA,QUARTIER MORSSI,14030
1043,KENITRA,QUARTIER NAHDA,14030
1044,KENITRA,HAY EL JADID,14040
1045,KENITRA,QUARTIER DIOUR 10000,14040
1046,KENITRA,QUARTIER FARAJ,14040
1047,KENITRA,QUARTIER HABITAT,14040
1048,KENITRA,QUARTIER LES GROUPES,14040
1049,KENITRA,QUARTIER NEJMA,14040
1050,KENITRA,QUARTIER OMNIA,14040
1051,KENITRA,QUARTIER PAM 1,14040
1052,KENITRA,QUARTIER PAM 2,14040
1053,KENITRA,HAY AL WAFAA,14050
1054,KENITRA,HAY EL IDARI,14050
1055,KENITRA,QUARTIER AL HAY EL IDARI,14050
1056,KENITRA,QUARTIER EL IRCHADE,14050
1057,KENITRA,QUARTIER ERAC,14050
1058,KENITRA,QUARTIER IRCHAD,14050
1059,KENITRA,QUARTIER MAAMORA,14050
1060,KENITRA,QUARTIER WAFA 1,14050
1061,KENITRA,QUARTIER WAFA 3,14050
1062,KENITRA,QUARTIER WAFA 4,14050
1063,KENITRA,QUARTIER WAFAE,14050
1064,KENITRA,DOUAR  ASSAM,14060
1065,KENITRA,DOUAR DOUARASSAM,14060
1066,KENITRA,DOUAR MKHALIF AIN SEBAA,14060
1067,KENITRA,DOUAR NKHAKHSA,14060
1068,KENITRA,DOUAR OULAD ARFA,14060
1069,KENITRA,DOUAR OULAD MOUSSA,14060
1070,KENITRA,DOUAR SALAH RACHID,14060
1071,KENITRA,HAY EL FOUARAT,14060
1072,KENITRA,HAY RAHMA,14060
1073,KENITRA,HAY SAFAA,14060
1074,KENITRA,QUARTIER AIN SBAA,14060
1075,KENITRA,QUARTIER AL ASSAM,14060
1076,KENITRA,QUARTIER MANTAQA MOUTAHARA,14060
1077,KENITRA,ARSATE HERBOUZE,14070
1078,KENITRA,CITE DES URGENCES,14070
1079,KENITRA,HAY SALAM,14070
1080,KENITRA,LITISSEMENT SALAMA,14070
1081,KENITRA,LOT AL FILAHA,14070
1082,KENITRA,LOTISSEMENT AL FILAHA,14070
1083,KENITRA,QUARTIER AL HADDADA,14070
1084,KENITRA,QUARTIER AL HAOUZIA,14070
1085,KENITRA,QUARTIER AL HOURRIA,14070
1086,KENITRA,QUARTIER AL ISMAILIA,14070
1087,KENITRA,QUARTIER AZHAROUN 2,14070
1088,KENITRA,QUARTIER AZHAROUNE,14070
1089,KENITRA,QUARTIER BARGACHE,14070
1090,KENITRA,QUARTIER BIYAZ,14070
1091,KENITRA,QUARTIER BRIKA,14070
1092,KENITRA,QUARTIER CLAIRE VIVRE,14070
1093,KENITRA,QUARTIER HADDADA,14070
1094,KENITRA,QUARTIER EL HAOUZIA,14070
1095,KENITRA,QUARTIER ESMAILIA,14070
1096,KENITRA,QUARTIER IKHARRAZEN,14070
1097,KENITRA,QUARTIER JARDIN HERBOUZ,14070
1098,KENITRA,QUARTIER KORCICA,14070
1099,KENITRA,QUARTIER KOURSSIKA,14070
1100,KENITRA,QUARTIER LE VALLON,14070
1101,KENITRA,QUARTIER ROUICHA,14070
1102,KENITRA,QUARTIER SADIKA X,14070
1103,KENITRA,QUARTIER SAYAD,14070
1104,KENITRA,QUARTIER SEYAD 2,14070
1105,KENITRA,QUARTIER SEYAD1,14070
1106,KENITRA,QUARTIER SOUMIA,14070
1107,KENITRA,QUARTIER TAIBIA,14070
1108,KENITRA,QUARTIER VALFLEURI,14070
1109,KENITRA,QUARTIER BASMA,14080
1110,KENITRA,QUARTIER OULAD OUJIH,14080
1111,KENITRA,DOUAR EL HANCHA,14090
1112,KENITRA,DOUAR OULAD MBAREK,14090
1113,KENITRA,HAY EL MENZEH,14090
1114,KENITRA,QUARTIER BIR RAMI,14090
1115,KENITRA,QUARTIER BIR RAMI EST,14090
1116,KENITRA,QUARTIER BIR RAMI OUEST,14090
1117,KENITRA,QUARTIER EL KODS,14090
1118,KENITRA,QUARTIER EL MENZEH,14090
1119,KENITRA,QUARTIER IKHLASS,14090
1120,KENITRA,QUARTIER INDUSTRIEL BIR RAMI,14090
1121,KENITRA,QUARTIER JAWHARA,14090
1122,KENITRA,QUARTIER JEAN BAPTISTE,14090
1123,KENITRA,QUARTIER LAHRAICHI,14090
1124,KENITRA,QUARTIER LAVENIR,14090
1125,KENITRA,QUARTIER MABROUKA,14090
1126,KENITRA,QUARTIER MAGHRIB ARABI,14090
1127,KENITRA,QUARTIER MANAR,14090
1128,KENITRA,QUARTIER RIHANA,14090
1129,KENITRA,QUARTIER SALIMA,14090
1130,KHEMISSET,HAY ESSALAM,15000
1131,KHEMISSET,HAY IDARI,15000
1132,KHEMISSET,HAY IMANE,15000
1133,KHEMISSET,HAY IZIHAR,15000
1134,KHEMISSET,HAY NAJAH,15000
1135,KHEMISSET,HAY NASR,15000
1136,KHEMISSET,LOT HAKAMATE,15000
1137,KHEMISSET,QUARTIER ESSALAM,15000
1138,KHEMISSET,QUARTIER ZIMERMANE,15000
1139,KHEMISSET,HAY KETTANIA,15010
1140,KHEMISSET,HAY MAAMOURA,15010
1141,KHEMISSET,HAY NAHDA,15010
1142,KHEMISSET,LOT AL WAFAE,15010
1143,KHEMISSET,LOT AL YASMINE 1,15010
1144,KHEMISSET,LOT AL YASMINE 2,15010
1145,KHEMISSET,LOT ALMOUNA,15010
1146,KHEMISSET,LOT LALLA MIMOUNA,15010
1147,KHEMISSET,LOT NAJD,15010
1148,KHEMISSET,LOT PROVINCE,15010
1149,KHEMISSET,LOT SOCILAL AGRI,15010
1150,KHEMISSET,LOT WARDA,15010
1151,KHEMISSET,LOT WOUROUD,15010
1152,KHEMISSET,QUARTIER AMAL,15010
1153,KHEMISSET,QUARTIER BELHOUARI,15010
1154,KHEMISSET,QUARTIER BOUBIA,15010
1155,KHEMISSET,QUARTIER ESSAADA II,15010
1156,KHEMISSET,QUARTIER HAJ MOULOUD,15010
1157,KHEMISSET,QUARTIER KARAMA1,15010
1158,KHEMISSET,QUARTIER KARAMA2,15010
1159,KHEMISSET,QUARTIER KOUMANDAR,15010
1160,KHEMISSET,QUARTIER LOUBNA,15010
1161,KHEMISSET,QUARTIER NAHDA,15010
1162,KHEMISSET,QUARTIER NAJAH,15010
1163,KHEMISSET,QUARTIER RETTAHA,15010
1164,KHEMISSET,QUARTIER SAINTE MARGUARETTE,15010
1165,KHEMISSET,QUARTIER WARDA,15010
1166,KHEMISSET,QUARTIER YASMINE 1,15010
1167,KHEMISSET,QUARTIER YASMINE 3,15010
1168,KHEMISSET,QUARTIER YASMINE 4,15010
1169,KHEMISSET,CITE ANCIENS COMBATTANTS,15020
1170,KHEMISSET,DIOUR CHOUHADA,15020
1171,KHEMISSET,HAY SAADA,15020
1172,KHEMISSET,HAY SAADA2,15020
1173,KHEMISSET,HAY WAHDA,15020
1174,KHEMISSET,HAY ZAHRA 1,15020
1175,KHEMISSET,HAY ZAHRA 2,15020
1176,KHEMISSET,HAY ZAHRA 3,15020
1177,KHEMISSET,LOT AKOUAS,15020
1178,KHEMISSET,LOT ARCHANE,15020
1179,KHEMISSET,LOT BASSATINE,15020
1180,KHEMISSET,LOT BELMIMLOUDI,15020
1181,KHEMISSET,LOT BENKIRANE,15020
1182,KHEMISSET,LOT BOUBIA,15020
1183,KHEMISSET,LOT FATH,15020
1184,KHEMISSET,LOT ITTIHAD,15020
1185,KHEMISSET,LOT ST MARGUARETTE,15020
1186,KHEMISSET,LOT TADART,15020
1187,KHEMISSET,QUARTIER ADMINISTRATIF,15020
1188,KHEMISSET,QUARTIER AIT HADDOU,15020
1189,KHEMISSET,QUARTIER AIT HAMMOU SGHIR,15020
1190,KHEMISSET,QUARTIER AIT SLIMANE,15020
1191,KHEMISSET,QUARTIER AL WAHDA,15020
1192,KHEMISSET,QUARTIER ANBARI,15020
1193,KHEMISSET,QUARTIER ANNAHDA SAHRAOUA,15020
1194,KHEMISSET,QUARTIER ARCHANE,15020
1195,KHEMISSET,QUARTIER BASSATINE,15020
1196,KHEMISSET,QUARTIER CGI,15020
1197,KHEMISSET,QUARTIER CHOUHADA,15020
1198,KHEMISSET,QUARTIER DIUOR HOUMAR,15020
1199,KHEMISSET,QUARTIER DRISSIA,15020
1200,KHEMISSET,QUARTIER HAKAMATE,15020
1201,KHEMISSET,QUARTIER HALIMA,15020
1202,KHEMISSET,QUARTIER IMANE,15020
1203,KHEMISSET,QUARTIER INDUSTRIEL,15020
1204,KHEMISSET,QUARTIER KARAMA I,15020
1205,KHEMISSET,QUARTIER KARAMA II,15020
1206,KHEMISSET,QUARTIER MEHDIYA,15020
1207,KHEMISSET,QUARTIER NASR,15020
1208,KHEMISSET,QUARTIER TADDART,15020
1209,KHEMISSET,QUARTIER YASMINE 2,15020
1210,KHEMISSET,QUARTIER ZAHRA 1,15020
1211,KHEMISSET,QUARTIER ZAHRA 2,15020
1212,KHEMISSET,ZONE VILLAS,15020
1213,SIDI KACEM,LOTISSEMENT ADMINISTARTIF,16000
1214,SIDI KACEM,QUARTIER ADMINISTARTIF,16000
1215,SIDI KACEM,QUARTIER ALAOUI,16000
1216,SIDI KACEM,LOT ALLAHIANE,16000
1217,SIDI KACEM,LOTISSEMENT AZGHAR,16000
1218,SIDI KACEM,LOTISSEMENT AZIZA,16000
1219,SIDI KACEM,LOT BADRAOUI,16000
1220,SIDI KACEM,LOTISSEMENT BAHIA,16000
1221,SIDI KACEM,LOT BENCHELH,16000
1222,SIDI KACEM, BOUTIQUE JEMAA FATH,16000
1223,SIDI KACEM,BLOC CGI,16000
1224,SIDI KACEM,QUARTIER DIOUR BALADIA,16000
1225,SIDI KACEM,QUARTIER DIOUR NAMIS,16000
1226,SIDI KACEM,CITE D'URGENCE,16000
1227,SIDI KACEM,LOT FASSIH,16000
1228,SIDI KACEM,LOT GARTI,16000
1229,SIDI KACEM,LOT GHAZOUANI,16000
1230,SIDI KACEM,LOTISSEMENT GHITA,16000
1231,SIDI KACEM,QUARTIER INDUSTRIEL,16000
1232,SIDI KACEM,LOT KRAFES,16000
1233,SIDI KACEM, LA GARE ROUTIERE,16000
1234,SIDI KACEM,LOTISSEMENT MABROUKA,16000
1235,SIDI KACEM,LOTISSEMENT MAGHREB ARABI,16000
1236,SIDI KACEM,QUARTIER MIMOUNA,16000
1237,SIDI KACEM,RESIDENCE MOUJANE,16000
1238,SIDI KACEM,QUARTIER NOUVEAU QUARTIER,16000
1239,SIDI KACEM,LOTISSEMENT ROUTE DE TANGER,16000
1240,SIDI KACEM,QUARTIER SAADA,16000
1241,SIDI KACEM,LOTISSEMENT SALIMA,16000
1242,SIDI KACEM,QUARTIER SAYAD,16000
1243,SIDI KACEM,RESIDENCE SCHEMS,16000
1244,SIDI KACEM,BLOC SCP,16000
1245,SIDI KACEM,LOT THAMI AMMAR,16000
1246,SIDI KACEM,BLOC A,16100
1247,SIDI KACEM,QUARTIER AFCA NOUVEAU,16100
1248,SIDI KACEM,QUARTIER AFCA SCP,16100
1249,SIDI KACEM,QUARTIER AYADA,16100
1250,SIDI KACEM,BLOC B,16100
1251,SIDI KACEM,BLOC C,16100
1252,SIDI KACEM, CENTRE SOCIAL MILTIFONCTION,16100
1253,SIDI KACEM,BLOC CHAMS,16100
1254,SIDI KACEM,HAY CHARAF,16100
1255,SIDI KACEM,BLOC D,16100
1256,SIDI KACEM, DAR TALIBA,16100
1257,SIDI KACEM, ECOLE JOULANE,16100
1258,SIDI KACEM,QUARTIER EL KOUCH,16100
1259,SIDI KACEM,HAY EL MERSE,16100
1260,SIDI KACEM,HAY ESSALAM,16100
1261,SIDI KACEM,BLOC FADL ALLAH,16100
1262,SIDI KACEM,BLOC HIND,16100
1263,SIDI KACEM,LOTISSEMENT ISMAILIA,16100
1264,SIDI KACEM,LOTISSEMENT JAWHARA,16100
1265,SIDI KACEM,QUARTIER KASBAH,16100
1266,SIDI KACEM,BLOC MABROUKA,16100
1267,SIDI KACEM,QUARTIER MILOUD,16100
1268,SIDI KACEM,BLOC MOULAY IDRISS,16100
1269,SIDI KACEM,BLOC MUSTAPHA,16100
1270,SIDI KACEM,LOTISSEMENT NACER,16100
1271,SIDI KACEM,HAY QODS,16100
1272,SIDI KACEM,HAY RIAD,16100
1273,SIDI KACEM,BLOC SAADA,16100
1274,SIDI KACEM,MARCHE SAHRAOUA,16100
1275,SIDI KACEM,QUARTIER SAHRAOUA,16100
1276,SIDI KACEM,BLOC SALAM,16100
1277,SIDI KACEM,HAY SLAOUI,16100
1278,SIDI KACEM,LOTISSEMENT TALEB,16100
1279,SIDI KACEM,LOTISSEMENT YASSIMINA II,16100
1280,SIDI KACEM,HAY YASSMINE,16100
1281,SIDI KACEM,LOTISSEMENT YASSMINE,16100
1282,SIDI KACEM,QUARTIER ZAOUIA,16100
1283,SIDI KACEM,QUARTIER ZAOUIA I,16100
1284,SIDI KACEM,QUARTIER ZAOUIA II,16100
1285,SIDI KACEM,LOTISSEMENT ZNIBRIYA,16100
1286,SIDI KACEM,MOSQUE ZNIBRIYA,16100
1287,CASABLANCA,QUARTIER SIDI BELYOUT HORLOGE,20000
1288,CASABLANCA,DERB  ALGBBAS,20010
1289,CASABLANCA,DERB  BOUCHAIB ,20010
1290,CASABLANCA,DERB  EL GARAA,20010
1291,CASABLANCA,DERB  EL MEDRA ,20010
1292,CASABLANCA,DERB  HADDADA,20010
1293,CASABLANCA,DERB  JNAOUA ,20010
1294,CASABLANCA,DERB  KHEDDAMA ,20010
1295,CASABLANCA,DERB  LAAROUSSA,20010
1296,CASABLANCA,DERB  LAGSAB ,20010
1297,CASABLANCA,DERB  SBAA BROUM ,20010
1298,CASABLANCA,QUARTIER  ALGABBAS,20010
1299,CASABLANCA,QUARTIER  ANCIEN MEDINA ,20010
1300,CASABLANCA,QUARTIER  BOUCHAIB ,20010
1301,CASABLANCA,QUARTIER  EL GARAA ,20010
1302,CASABLANCA,QUARTIER  EL MEDRA ,20010
1303,CASABLANCA,QUARTIER  HADDADA,20010
1304,CASABLANCA,QUARTIER  KHEDDAMA,20010
1305,CASABLANCA,QUARTIER  LAAROUSSA,20010
1306,CASABLANCA,QUARTIER  LAGSAB ,20010
1307,CASABLANCA,QUARTIER NAKHLA ,20010
1308,CASABLANCA,QUARTIER SBAA BROUN,20010
1309,CASABLANCA,QUARTIER ZIZOUNA ,20010
1310,CASABLANCA,ARSAT  ISMAIL CHERRADI ,20020
1311,CASABLANCA,ARSAT   SMAIN,20020
1312,CASABLANCA,DERB ARAST SMAIN ,20020
1313,CASABLANCA,DERB BEN SELLAM ,20020
1314,CASABLANCA,DERB  BOUHAMOU ,20020
1315,CASABLANCA,DERB  BOUHMALA ,20020
1316,CASABLANCA,DERB  DALIA ,20020
1317,CASABLANCA,DERB  HADDAOUI ,20020
1318,CASABLANCA,DERB  RMAD,20020
1319,CASABLANCA,DERB  SMAIL  CHERRADI ,20020
1320,CASABLANCA,QUARTIER  BEN SELLAM,20020
1321,CASABLANCA,QUARTIER  BOUHAMOU,20020
1322,CASABLANCA,QUARTIER  BOUHMALA ,20020
1323,CASABLANCA,QUARTIER  DALIA,20020
1324,CASABLANCA,QUARTIER  HADDOUI ,20020
1325,CASABLANCA,QUARTIER MEDINA 1,20020
1326,CASABLANCA,QUARTIER RMAD ,20020
1327,CASABLANCA,QUARTIER SMAIL CHERRADI ,20020
1328,CASABLANCA,ARSAT   FTIHATE,20030
1329,CASABLANCA,ARSAT  BEN SLAMA,20030
1330,CASABLANCA,DERB  ABDELLAH ,20030
1331,CASABLANCA,DERB  ARSAT BEN SLAMA ,20030
1332,CASABLANCA,DERB  BEN AACHIR ,20030
1333,CASABLANCA,DERB  BEN HOUMANE ,20030
1334,CASABLANCA,DERB  CHAFII ,20030
1335,CASABLANCA,DERB  DICKS ,20030
1336,CASABLANCA,DERB  EL HAMMAME,20030
1337,CASABLANCA,DERB  JRANE ,20030
1338,CASABLANCA,DERB  KACHBAR ,20030
1339,CASABLANCA,DERB  SOUFI ,20030
1340,CASABLANCA,DERB  TAZI ,20030
1341,CASABLANCA,QUARTIER  ABDELLAH ,20030
1342,CASABLANCA,QUARTIER  BEN HOUMANE ,20030
1343,CASABLANCA,QUARTIER  BENAACHIR ,20030
1344,CASABLANCA,QUARTIER  CHAFII ,20030
1345,CASABLANCA,QUARTIER  CUBA ,20030
